2A-30;хвс;28,160;353234305C308117;2245;9082
2A-30;хвс;5,400;3532343071306E19;2245;9083
2A-30;эл-во;246,860;343735326630930C;2245;11808
2A-31;гвс;1,640;3532343072308D19;2246;9085
2A-31;гвс;5,980;353234305C308917;2246;9084
2A-31;хвс;13,120;3532343072308D19;2246;9085
2A-31;хвс;33,120;353234305C308917;2246;9084
2A-31;эл-во;141,700;343735326630620C;2246;11809
2A-32;гвс;3,290;353234306B306217;2247;9087
2A-32;гвс;10,000;353234305F307312;2247;9086
2A-32;хвс;2,400;353234305F307312;2247;9086
2A-32;хвс;4,230;353234306B306217;2247;9087
2A-32;эл-во;227,840;343735326630620C;2247;11809
2A-33;гвс;6,580;3532343057308C19;2248;9089
2A-33;гвс;6,580;353234306A306D19;2248;9090
2A-33;гвс;7,990;3532343064309318;2248;9088
2A-33;хвс;9,400;3532343064309318;2248;9088
2A-33;хвс;0,940;3532343057308C19;2248;9089
2A-33;хвс;7,050;353234306A306D19;2248;9090
2A-33;эл-во;250,490;343735326630620C;2248;11809
2A-34;гвс;5,760;3532343059306E19;2249;9091
2A-34;хвс;1,440;3532343059306E19;2249;9091
2A-34;эл-во;323,590;343735326630620C;2249;11809
2A-35;гвс;5,390;353234306D308C19;2250;9092
2A-35;хвс;4,900;353234306D308C19;2250;9092
2A-35;эл-во;1620,080;343735325F30630F;2250;11810
2A-36;гвс;298,390;353234305A306E19;2251;9093
2A-36;хвс;118,190;353234305A306E19;2251;9093
2A-36;эл-во;3057,956;343735325F30630F;2251;11810
2A-37;гвс;1,960;3532343067308919;2252;9094
2A-37;хвс;3,920;3532343067308919;2252;9094
2A-37;эл-во;92,675;343735325F30630F;2252;11810
2A-38;гвс;124,460;353234305D306812;2253;9097
2A-38;гвс;7,200;3532343068306619;2253;9096
2A-38;гвс;5,880;373731316F307B01;2253;9095
2A-38;хвс;21,070;353234305D306812;2253;9097
2A-38;хвс;27,930;373731316F307B01;2253;9095
2A-38;хвс;65,280;3532343068306619;2253;9096
2A-38;эл-во;1251,745;343735325F30630F;2253;11810
2A-39;гвс;11,280;3532343063306112;2254;9099
2A-39;гвс;8,640;3532343064306619;2254;9098
2A-39;хвс;9,120;3532343064306619;2254;9098
2A-39;хвс;36,660;3532343063306112;2254;9099
2A-39;эл-во;477,360;3437353263308D0A;2254;11811
2A-40;гвс;11,960;3737313158306B01;2255;9101
2A-40;гвс;1,410;3737313155306D08;2255;9100
2A-40;хвс;3,760;3737313155306D08;2255;9100
2A-40;хвс;14,260;3737313158306B01;2255;9101
2A-40;эл-во;91,773;3437353263308D0A;2255;11811
2A-41;гвс;20,680;3737313163307605;2256;9102
2A-41;гвс;0,000;373731314F306C01;2256;9103
2A-41;хвс;0,000;373731314F306C01;2256;9103
2A-41;хвс;14,520;3737313163307605;2256;9102
2A-41;эл-во;82,323;3437353263308D0A;2256;11811
2A-42;гвс;3,290;353234305A307C13;2257;9105
2A-42;гвс;27,730;353234306C307214;2257;9104
2A-42;хвс;11,750;353234306C307214;2257;9104
2A-42;хвс;87,890;353234305A307C13;2257;9105
2A-42;эл-во;260,442;3437353263308D0A;2257;11811
2A-43;гвс;9,460;3737313155306C01;2258;9107
2A-43;гвс;12,690;373731316D306D01;2258;9106
2A-43;хвс;5,640;373731316D306D01;2258;9106
2A-43;хвс;12,470;3737313155306C01;2258;9107
2A-43;эл-во;331,892;343735325930720B;2258;11812
2A-44;гвс;3,920;3532343056306819;2259;9108
2A-44;гвс;10,810;3532343056307114;2259;9110
2A-44;гвс;5,060;3532343063306312;2259;9109
2A-44;хвс;19,780;3532343063306312;2259;9109
2A-44;хвс;0,980;3532343056306819;2259;9108
2A-44;хвс;21,620;3532343056307114;2259;9110
2A-44;эл-во;156,343;343735325930720B;2259;11812
2A-45;гвс;20,090;3532343062306719;2260;9111
2A-45;хвс;5,390;3532343062306719;2260;9111
2A-45;эл-во;166,644;343735325630910A;2260;11813
2A-46;гвс;20,680;353234305C306512;2261;9112
2A-46;хвс;4,230;353234305C306512;2261;9112
2A-46;эл-во;99,252;343735325630910A;2261;11813
2A-47;гвс;8,330;353234306B307314;2262;9113
2A-47;хвс;1,470;353234306B307314;2262;9113
2A-47;эл-во;211,419;343735325630910A;2262;11813
2A-48;гвс;7,950;3737313167306A01;2263;9114
2A-48;хвс;9,010;3737313167306A01;2263;9114
2A-48;эл-во;85,842;343735325630910A;2263;11813
2A-49;гвс;4,320;3532343056306C12;2264;9117
2A-49;гвс;6,110;353234306F306512;2264;9115
2A-49;гвс;11,750;3532343060306F14;2264;9116
2A-49;хвс;11,280;353234306F306512;2264;9115
2A-49;хвс;10,810;3532343060306F14;2264;9116
2A-49;хвс;5,280;3532343056306C12;2264;9117
2A-49;эл-во;359,712;343735326230930F;2264;11814
2A-50;гвс;22,360;353234306D306919;2265;9119
2A-50;гвс;10,500;3532343057306312;2265;9118
2A-50;хвс;17,680;353234306D306919;2265;9119
2A-50;хвс;10,500;3532343057306312;2265;9118
2A-50;эл-во;106,542;343735326230930F;2265;11814
2A-51;гвс;2,040;3532343053306912;2266;9120
2A-51;гвс;7,350;3532343058307519;2266;9121
2A-51;хвс;47,430;3532343053306912;2266;9120
2A-51;хвс;6,370;3532343058307519;2266;9121
2A-51;эл-во;179,955;343735326230930F;2266;11814
2A-52;гвс;67,160;3532343070307014;2267;9122
2A-52;гвс;8,460;353234306A309013;2267;9123
2A-52;хвс;31,960;353234306A309013;2267;9123
2A-52;хвс;4,140;3532343070307014;2267;9122
2A-52;эл-во;2649,249;343735326230930F;2267;11814
2A-53;гвс;9,660;3532343071306E12;2268;9125
2A-53;гвс;11,500;3532343064306B19;2268;9124
2A-53;хвс;177,100;3532343071306E12;2268;9125
2A-53;хвс;9,200;3532343064306B19;2268;9124
2A-53;эл-во;978,140;3437353266305F0B;2268;11815
2A-54;гвс;0,470;383633356F397610;2269;9127
2A-54;гвс;43,290;3532343068308717;2269;9126
2A-54;хвс;443,430;3532343068308717;2269;9126
2A-54;хвс;0,940;383633356F397610;2269;9127
2A-54;эл-во;1643,340;3437353266305F0B;2269;11815
2A-55;гвс;28,160;3532343055306A12;2270;9129
2A-55;гвс;2,150;353234305D307014;2270;9128
2A-55;гвс;2,350;353234306E307114;2270;9130
2A-55;хвс;3,760;353234306E307114;2270;9130
2A-55;хвс;46,200;3532343055306A12;2270;9129
2A-55;хвс;10,320;353234305D307014;2270;9128
2A-55;эл-во;382,060;3437353266305F0B;2270;11815
2A-56;гвс;5,610;3532343051306A19;2271;9131
2A-56;хвс;4,080;3532343051306A19;2271;9131
2A-56;эл-во;141,550;3437353266305F0B;2271;11815
2A-57;гвс;16,170;3737313165306A01;2272;9132
2A-57;хвс;32,340;3737313165306A01;2272;9132
2A-57;эл-во;87,111;343735326830660D;2272;11816
2A-58;гвс;8,930;353234306E306312;2273;9133
2A-58;хвс;3,290;353234306E306312;2273;9133
2A-58;эл-во;68,850;343735326830660D;2273;11816
2A-59;гвс;9,000;3532343061306312;2274;9134
2A-59;хвс;10,000;3532343061306312;2274;9134
2A-59;эл-во;1335,150;343735326830660D;2274;11816
2A-60;гвс;1,440;353234306F306B12;2275;9135
2A-60;гвс;9,800;3737313170307201;2275;9137
2A-60;гвс;56,840;353234305B306719;2275;9136
2A-60;хвс;2,450;353234305B306719;2275;9136
2A-60;хвс;5,880;3737313170307201;2275;9137
2A-60;хвс;10,560;353234306F306B12;2275;9135
2A-60;эл-во;196,407;343735326830660D;2275;11816
2A-61;гвс;11,520;3532343069306E14;2276;9139
2A-61;гвс;1,440;3532343063305F12;2276;9138
2A-61;хвс;5,280;3532343063305F12;2276;9138
2A-61;хвс;5,760;3532343069306E14;2276;9139
2A-61;эл-во;2898,216;343735326030940F;2276;11817
2A-62;гвс;0,480;353234306D306712;2277;9141
2A-62;гвс;1,440;3737313172306808;2277;9140
2A-62;хвс;1,920;3737313172306808;2277;9140
2A-62;хвс;7,680;353234306D306712;2277;9141
2A-62;эл-во;115,596;343735326030940F;2277;11817
2A-63;гвс;2,400;353234306A306912;2278;9142
2A-63;гвс;15,640;3532343069307212;2278;9143
2A-63;хвс;3,360;353234306A306912;2278;9142
2A-63;хвс;31,740;3532343069307212;2278;9143
2A-63;эл-во;67,941;343735326030940F;2278;11817
2A-64;гвс;2,100;3532343055306712;2279;9145
2A-64;гвс;17,390;3532343066306012;2279;9144
2A-64;хвс;7,980;3532343055306712;2279;9145
2A-64;хвс;1,410;3532343066306012;2279;9144
2A-64;эл-во;57,429;343735326030940F;2279;11817
2A-65;гвс;8,400;3532343062306A19;2280;9146
2A-65;гвс;0,880;3532343071306612;2280;9147
2A-65;хвс;12,400;3532343062306A19;2280;9146
2A-65;хвс;26,840;3532343071306612;2280;9147
2A-65;эл-во;41,368;343735326B30610F;2280;11818
2A-66;гвс;9,500;3532343075306F14;2281;9149
2A-66;гвс;17,220;353234304F307014;2281;9148
2A-66;гвс;2,350;3532343054306C13;2281;9150
2A-66;хвс;5,000;3532343075306F14;2281;9149
2A-66;хвс;1,640;353234304F307014;2281;9148
2A-66;хвс;3,290;3532343054306C13;2281;9150
2A-66;эл-во;212,160;343735326B30610F;2281;11818
2A-67;гвс;133,770;353234306A306E19;2282;9151
2A-67;хвс;194,530;353234306A306E19;2282;9151
2A-67;эл-во;1685,872;343735325630630D;2282;11819
2A-68;гвс;28,420;353234305A306F19;2283;9152
2A-68;хвс;36,750;353234305A306F19;2283;9152
2A-68;эл-во;51,144;343735325630630D;2283;11819
2A-69;гвс;3,920;353234306A306612;2284;9153
2A-69;хвс;8,330;353234306A306612;2284;9153
2A-69;эл-во;82,648;343735325630630D;2284;11819
2A-70;гвс;5,760;3836333558398E11;2285;9154
2A-70;хвс;22,560;3836333558398E11;2285;9154
2A-70;эл-во;80,784;343735325630630D;2285;11819
2A-71;гвс;0,000;3836333563398D11;2286;9156
2A-71;гвс;1,920;3532343064308B19;2286;9157
2A-71;гвс;7,350;3532343071306712;2286;9155
2A-71;хвс;1,960;3532343071306712;2286;9155
2A-71;хвс;0,000;3836333563398D11;2286;9156
2A-71;хвс;3,840;3532343064308B19;2286;9157
2A-71;эл-во;69,620;343735327630790B;2286;11820
2A-72;гвс;83,040;3532343051308C19;2287;9159
2A-72;гвс;2,500;3836333570398811;2287;9158
2A-72;хвс;184,320;3532343051308C19;2287;9159
2A-72;хвс;19,500;3836333570398811;2287;9158
2A-72;эл-во;1027,170;343735327630790B;2287;11820
2A-73;гвс;0,470;3532343071306D19;2288;9160
2A-73;гвс;1,440;383633356F398A11;2288;9161
2A-73;хвс;8,930;3532343071306D19;2288;9160
2A-73;хвс;1,440;383633356F398A11;2288;9161
2A-73;эл-во;91,620;343735327630790B;2288;11820
2A-74;гвс;0,480;3532343057306212;2289;9162
2A-74;гвс;307,020;3532343072306E19;2289;9163
2A-74;хвс;531,480;3532343072306E19;2289;9163
2A-74;хвс;2,400;3532343057306212;2289;9162
2A-74;эл-во;2787,950;343735327630790B;2289;11820
2A-75;гвс;4,050;353234306C308B19;2290;9164
2A-75;гвс;0,900;3532343064306D19;2290;9165
2A-75;хвс;0,450;353234306C308B19;2290;9164
2A-75;хвс;2,700;3532343064306D19;2290;9165
2A-75;эл-во;36,861;343735325F30940E;2290;11821
2A-76;гвс;0,000;3836333554398B11;2291;9167
2A-76;гвс;31,240;353234306B307F17;2291;9166
2A-76;хвс;31,680;353234306B307F17;2291;9166
2A-76;хвс;2,450;3836333554398B11;2291;9167
2A-76;эл-во;175,065;343735325F30940E;2291;11821
2A-77;гвс;22,360;3532343060306312;2292;9169
2A-77;гвс;9,120;383633356A397410;2292;9168
2A-77;гвс;0,900;3532343058308719;2292;9170
2A-77;хвс;1,440;383633356A397410;2292;9168
2A-77;хвс;1,800;3532343058308719;2292;9170
2A-77;хвс;49,400;3532343060306312;2292;9169
2A-77;эл-во;374,638;343735325F30940E;2292;11821
2A-78;гвс;1,410;353234304C308117;2293;9171
2A-78;хвс;3,760;353234304C308117;2293;9171
2A-78;эл-во;216,931;343735325F30940E;2293;11821
2A-79;гвс;10,560;3532343066308A19;2294;9172
2A-79;хвс;14,880;3532343066308A19;2294;9172
2A-79;эл-во;125,587;343735325030840F;2294;11822
2A-80;гвс;26,680;3532343053306F19;2295;9173
2A-80;хвс;20,240;3532343053306F19;2295;9173
2A-80;эл-во;193,864;343735325030840F;2295;11822
2A-81;гвс;4,500;3532343069306017;2296;9174
2A-81;хвс;21,500;3532343069306017;2296;9174
2A-81;эл-во;2152,601;343735325030840F;2296;11822
2A-82;гвс;6,240;3532343053308719;2297;9175
2A-82;гвс;5,880;3532343055308819;2297;9176
2A-82;гвс;7,520;3836333573397610;2297;9177
2A-82;хвс;2,400;3532343053308719;2297;9175
2A-82;хвс;1,410;3836333573397610;2297;9177
2A-82;хвс;6,860;3532343055308819;2297;9176
2A-82;эл-во;3994,958;343735325030840F;2297;11822
2A-83;гвс;16,800;3532343071307013;2298;9179
2A-83;гвс;16,500;3836333552398C11;2298;9178
2A-83;хвс;2,500;3836333552398C11;2298;9178
2A-83;хвс;21,600;3532343071307013;2298;9179
2A-83;эл-во;224,550;343735327430890F;2298;11823
2A-84;гвс;11,760;353234306A307817;2299;9181
2A-84;гвс;2,940;3836333559398911;2299;9180
2A-84;хвс;80,360;353234306A307817;2299;9181
2A-84;хвс;14,280;3836333559398911;2299;9180
2A-84;эл-во;1868,040;343735327430890F;2299;11823
2A-85;гвс;23,000;3532343074308317;2300;9183
2A-85;гвс;1,920;3532343053306719;2300;9182
2A-85;хвс;11,520;3532343053306719;2300;9182
2A-85;хвс;2,000;3532343074308317;2300;9183
2A-85;эл-во;568,030;343735327430890F;2300;11823
2A-86;гвс;14,260;3836333573398A11;2301;9185
2A-86;гвс;8,820;3532343076307E13;2301;9184
2A-86;хвс;0,920;3836333573398A11;2301;9185
2A-86;хвс;9,310;3532343076307E13;2301;9184
2A-86;эл-во;68,940;343735327430890F;2301;11823
2A-87;гвс;9,660;3836333574398811;2302;9186
2A-87;гвс;16,380;3532343070308217;2302;9187
2A-87;хвс;2,300;3836333574398811;2302;9186
2A-87;хвс;15,120;3532343070308217;2302;9187
2A-87;эл-во;72,860;343735325E30920A;2302;11824
2A-88;гвс;1,960;3836333553398B11;2303;9190
2A-88;гвс;13,920;3532343055307E13;2303;9188
2A-88;гвс;0,980;3836333550398D11;2303;9189
2A-88;хвс;2,450;3836333553398B11;2303;9190
2A-88;хвс;1,440;3532343055307E13;2303;9188
2A-88;хвс;2,940;3836333550398D11;2303;9189
2A-88;эл-во;3441,880;343735325E30920A;2303;11824
2A-89;гвс;1,960;3532343065306619;2304;9191
2A-89;хвс;40,180;3532343065306619;2304;9191
2A-89;эл-во;266,160;343735326C30930C;2304;11825
2A-90;гвс;12,240;353234304D308217;2305;9192
2A-90;хвс;13,260;353234304D308217;2305;9192
2A-90;эл-во;897,350;343735326C30930C;2305;11825
2A-91;гвс;26,880;3532343061309718;2306;9193
2A-91;хвс;22,080;3532343061309718;2306;9193
2A-91;эл-во;109,120;343735326C30930C;2306;11825
2A-92;гвс;6,370;3532343078307C13;2307;9194
2A-92;хвс;5,390;3532343078307C13;2307;9194
2A-92;эл-во;317,300;343735326C30930C;2307;11825
2A-93;гвс;5,880;3532343056309318;2308;9195
2A-93;гвс;0,480;3532343068306F13;2308;9197
2A-93;гвс;11,280;3532343073307F13;2308;9196
2A-93;хвс;7,350;3532343056309318;2308;9195
2A-93;хвс;4,800;3532343068306F13;2308;9197
2A-93;хвс;0,470;3532343073307F13;2308;9196
2A-93;эл-во;289,278;343735326830750B;2308;11826
2A-94;гвс;23,040;3532343063306C19;2309;9198
2A-94;гвс;0,960;353234305A306912;2309;9199
2A-94;хвс;11,520;3532343063306C19;2309;9198
2A-94;хвс;12,960;353234305A306912;2309;9199
2A-94;эл-во;186,604;343735326830750B;2309;11826
2A-95;гвс;13,720;3532343065306017;2310;9200
2A-95;гвс;8,820;353234306E307B13;2310;9201
2A-95;хвс;3,430;3532343065306017;2310;9200
2A-95;хвс;1,960;353234306E307B13;2310;9201
2A-95;эл-во;277,915;343735326830750B;2310;11826
2A-96;гвс;10,580;3532343067307F13;2311;9203
2A-96;гвс;3,920;353234305D308A17;2311;9202
2A-96;хвс;10,580;3532343067307F13;2311;9203
2A-96;хвс;2,450;353234305D308A17;2311;9202
2A-96;эл-во;245,487;343735326830750B;2311;11826
2A-97;гвс;4,100;353234305A308117;2312;9205
2A-97;гвс;7,740;3532343076307913;2312;9204
2A-97;хвс;3,280;353234305A308117;2312;9205
2A-97;хвс;8,600;3532343076307913;2312;9204
2A-97;эл-во;193,872;3437353265308E0A;2312;11827
2A-98;гвс;2,760;3532343061307B13;2313;9206
2A-98;гвс;1,840;3532343072306C12;2313;9207
2A-98;хвс;3,220;3532343072306C12;2313;9207
2A-98;хвс;23,000;3532343061307B13;2313;9206
2A-98;эл-во;1231,248;3437353265308E0A;2313;11827
2A-99;гвс;2,350;353234306A306C19;2314;9208
2A-99;гвс;10,500;3532343057306D19;2314;9209
2A-99;гвс;22,560;353234304C307717;2314;9210
2A-99;хвс;1,000;3532343057306D19;2314;9209
2A-99;хвс;18,800;353234306A306C19;2314;9208
2A-99;хвс;8,160;353234304C307717;2314;9210
2A-99;эл-во;307,712;3437353265308E0A;2314;11827
2A-100;гвс;18,360;3532343070306B19;2315;9211
2A-100;хвс;13,260;3532343070306B19;2315;9211
2A-100;эл-во;637,520;3437353265308E0A;2315;11827
2A-101;гвс;4,320;353234305D307C13;2316;9212
2A-101;хвс;23,520;353234305D307C13;2316;9212
2A-101;эл-во;1526,316;3437353257308C0C;2316;11828
2A-102;гвс;7,820;3532343077308017;2317;9213
2A-102;хвс;1,380;3532343077308017;2317;9213
2A-102;эл-во;168,124;3437353257308C0C;2317;11828
2A-103;гвс;6,120;3532343073307013;2318;9214
2A-103;хвс;9,180;3532343073307013;2318;9214
2A-103;эл-во;107,008;3437353257308C0C;2318;11828
2A-104;гвс;6,580;3532343077307C19;2319;9217
2A-104;гвс;10,080;3532343051307B13;2319;9215
2A-104;гвс;1,840;3532343062307E17;2319;9216
2A-104;хвс;5,280;3532343051307B13;2319;9215
2A-104;хвс;19,780;3532343062307E17;2319;9216
2A-104;хвс;2,350;3532343077307C19;2319;9217
2A-104;эл-во;121,726;3437353257308C0C;2319;11828
2A-105;гвс;6,240;353234306B307C13;2320;9218
2A-105;гвс;9,200;353234305D307D19;2320;9219
2A-105;хвс;4,160;353234306B307C13;2320;9218
2A-105;хвс;5,520;353234305D307D19;2320;9219
2A-105;эл-во;127,980;343735325F307F09;2320;11829
2A-106;гвс;1,000;3532343050306B12;2321;9221
2A-106;гвс;0,940;353234306E308917;2321;9220
2A-106;хвс;4,500;3532343050306B12;2321;9221
2A-106;хвс;3,290;353234306E308917;2321;9220
2A-106;эл-во;241,965;343735325F307F09;2321;11829
2A-107;гвс;17,200;3532343059307E19;2322;9223
2A-107;гвс;1,880;3532343054308A17;2322;9222
2A-107;хвс;15,050;3532343059307E19;2322;9223
2A-107;хвс;6,110;3532343054308A17;2322;9222
2A-107;эл-во;0,000;343735325F307F09;2322;11829
2A-108;гвс;7,800;3532343063306D19;2323;9224
2A-108;гвс;9,660;353234304D307817;2323;9225
2A-108;хвс;2,730;3532343063306D19;2323;9224
2A-108;хвс;2,300;353234304D307817;2323;9225
2A-108;эл-во;0,000;343735325F307F09;2323;11829
2A-109;гвс;18,620;3532343066306513;2324;9227
2A-109;гвс;19,780;3532343067307917;2324;9226
2A-109;хвс;3,430;3532343066306513;2324;9227
2A-109;хвс;1,840;3532343067307917;2324;9226
2A-109;эл-во;164,133;3437353263306910;2324;11830
2A-110;гвс;1,260;3532343067307B13;2325;9228
2A-110;гвс;2,200;3532343066307F19;2325;9229
2A-110;гвс;6,110;3532343075306E19;2325;9230
2A-110;хвс;3,520;3532343066307F19;2325;9229
2A-110;хвс;3,760;3532343075306E19;2325;9230
2A-110;хвс;4,200;3532343067307B13;2325;9228
2A-110;эл-во;170,928;3437353263306910;2325;11830
2A-111;гвс;0,980;353234305C306819;2326;9231
2A-111;хвс;3,920;353234305C306819;2326;9231
2A-111;эл-во;2574,033;343735325A308E0D;2326;11831
2A-112;гвс;0,960;353234306D306C19;2327;9232
2A-112;хвс;8,640;353234306D306C19;2327;9232
2A-112;эл-во;539,517;343735325A308E0D;2327;11831
2A-113;гвс;34,560;3532343066308117;2328;9233
2A-113;хвс;0,480;3532343066308117;2328;9233
2A-113;эл-во;170,071;343735325A308E0D;2328;11831
2A-114;гвс;21,150;3532343062306D19;2329;9234
2A-114;хвс;63,920;3532343062306D19;2329;9234
2A-114;эл-во;280,500;343735325A308E0D;2329;11831
